id,title,year,location,lat,lng,category,description
Hatch_UDB_14532,Flying Saucer Formation Overhead,1/27/1984,"KING OF PRUSSIA, PA",40.088891,-75.394448,UAP,2 boys. Large silent saucer with lights / edges hovers over houses. Up and away.
Hatch_UDB_14533,Baffling Event Leaves Witnesses in Awe,1/28/1984,"FLEMINGTON, NJ",40.500002,-74.850004,UAP,2+many. Orange sphere/orb/globe going down [to] and lands / ridge. Bigger object rises / same spot / 20 minute(s).
Hatch_UDB_14534,Baffling Event Leaves Witnesses in Awe,1/30/1984,"40 MI WITH MIAMI, FL",25.78889,-80.827782,UAP,9+several separate observer(s). Huge red glowing going down / 10K' altitude. = 200' and silver dome. Going quickly [to] going east.
Hatch_UDB_14535,Silent Aerial Object Displays Unusual Movement,1/31/1984,"POTTSVILLE, PA",40.683335,-76.183337,UAP,1 observer. Silent night light overhead / treetop level. Hovers / 5 minute(s) then shoots going quickly west.
Hatch_UDB_14536,Baffling Event Leaves Witnesses in Awe,2/1/1984,"PLUM GROVE, TX",30.216668,-95.072227,UAP,5 observer(s). 15 747-size delta/triangle/box-like crafts singly and in pairs. Cops etc. won't even look.
Hatch_UDB_14537,Flying Saucer Formation Overhead,2/3/1984,"TINGSRYD, SWD",56.500003,14.966667,UAP,1 / car. Small humanoid (or Grey) / roadside. Saucer hovers. Complex abduction. See reference. / Flying Saucer Review (FSR) v33#1.
Hatch_UDB_14538,Flying Saucer Formation Overhead,2/4/1984,"BUENOS AIRES, ARG",-34.616668,-58.450003,UAP,Hundreds / observer(s) and radio announcer. Fleet / 15-20 saucers east going quickly west. Satellite re-entry?
Hatch_UDB_14539,Flying Saucer Formation Overhead,2/7/1984,"ATCO, NJ",39.772224,-74.888892,UAP,1 observer. Loud humming. Room lit. White 10' saucer over lawn. Figure outside vanishes!
Hatch_UDB_14540,Flying Saucer Formation Overhead,2/9/1984,"BARRE, VT",44.183335,-72.500003,UAP,3 observer(s). Slow white glowing object passes / 2 minute(s). 90° turn. Large acceleration. / NUFORC and more / MJ#194.
Hatch_UDB_14541,Silent Aerial Object Displays Unusual Movement,2/9/1984,"UNIONTOWN, PA",39.916669,-79.733337,UAP,Several observer(s). 2 bright night lights zigzag east going quickly west. Hover over high-tension lines.
Hatch_UDB_14542,Flying Saucer Formation Overhead,2/9/1984,"NEAR LATROBE, PA",40.416669,-79.41667,UAP,"Ex-airman / ex-skeptic and 1. Silent 30' saucer with beams overhead. ""No plane / helicopter."
Hatch_UDB_14543,Baffling Event Leaves Witnesses in Awe,2/12/1984,"FINNSAHOGDA, NORW",62.811114,11.127778,OTHER,Night light / regular flash. Observer(s) shines laser. Night light responds / new flash pattern.
Hatch_UDB_14544,Baffling Event Leaves Witnesses in Awe,2/13/1984,"OYUNGEN LAKE, NORW",62.750003,11.066667,UAP,Night light stops / Hersjoen. Going quickly northwest and stops again here. Other night lights / mountains.
Hatch_UDB_14545,Baffling Event Leaves Witnesses in Awe,2/15/1984,"LA VERNIA, TX",29.355557,-98.116671,UAP,1+2 separate observer(s). Slow silent 12' orange-glowing cylinder/cigar-shape goes up US87. Hogs agitated.
Hatch_UDB_14546,Formation of Lights Displays Intelligent Movement,2/17/1984 (approximate),"VEJLE, DK",55.716669,9.516667,UAP,1 observer. 3 silent night lights in formation. 1 going north and back. 1 going south and back. Instant acceleration.
Hatch_UDB_14547,Baffling Event Leaves Witnesses in Awe,2/18/1984,"TYNSET, NORWAY",62.283336,10.750001,UAP,Family. Great-airship type object casts beams going down / ground. Very cold.
Hatch_UDB_14548,Flying Saucer Formation Overhead,2/19/1984,"EL YUNQUE, PR",18.311112,-65.794448,UAP,Many separate observer(s). White glowing-saucer turns and crashes into mountain. Big investigation/investigators and coverup.
Hatch_UDB_14549,Baffling Event Leaves Witnesses in Awe,2/19/1984,"EVERETT, WA",47.966669,-122.216672,OTHER,12cm ovoid exits woods by Boeing 747 plant. Buzzes car / MJ#194.
Hatch_UDB_14550,Flying Saucer Formation Overhead,2/21/1984,"POCONO MTS, PA",41.050002,-75.350004,UAP,2 observer(s). Silent saucer stops 100' over car / 10 minute(s). Radio static / days after.
Hatch_UDB_14551,Flying Saucer Formation Overhead,2/22/1984,"FLUSHING, MI",43.061113,-83.850004,OTHER,Several separate observer(s). Silent UFO's shines beams going down [to] all over. Dogs bark. Shape unknown.
Hatch_UDB_14552,Baffling Event Leaves Witnesses in Awe,2/23/1984,"COLUMBUS STATE UNIVERSITY/UNIVERSE(AL), OH",40.000002,-83.016671,OTHER,5 HIQ observer(s). Cone-rectangle changes shape or rotates 1 / min.
Hatch_UDB_14553,Flying Saucer Formation Overhead,2/23/1984,"WHITMORE LAKE, MI",42.411113,-83.766671,UAP,1 observer. Huge saucer goes low over car. Hums and hovers / 7 minute(s). / MJ#194.
Hatch_UDB_14554,Baffling Event Leaves Witnesses in Awe,2/26/1984,"HERSJOEN, NORW",62.711114,11.200001,UAP,"Night lights all over/all about. ""Climb"" mountains. Flash. Hessdalen team hit / spotlight. / r81p98."
Hatch_UDB_14555,Baffling Event Leaves Witnesses in Awe,2/29/1984,"COLUMBUS STATE UNIVERSITY, OH",40.000002,-83.033337,UAP,1 observer. 50cm formless black object just over building. Shoots going quickly southeast.
Hatch_UDB_14556,Baffling Event Leaves Witnesses in Awe,2/29/1984,"NEAR MECHANICSBURG, PA",40.216669,-77.011115,UAP,1 observer and dog. 40' diamond-object wobbles going quickly southeast / 50' altitude. TV Radio Frequency Interference (RFI.)
Hatch_UDB_14557,Baffling Event Leaves Witnesses in Awe,3/1984,"ST. HIPPOLYTE-DU-FORT, FR",43.966669,3.85,UAP,Boy / 14 photographs circular object dropping behind mountains. Gone / seconds.
Hatch_UDB_14558,Flying Saucer Formation Overhead,3/2/1984,"ORMOC, LEYTE, PI",11.000001,124.616673,UAP,Several kids. White cloud going down [to] = silver 12M saucer! Yellow light / hole / side. Circles and going quickly north.
Hatch_UDB_14559,Formation of Lights Displays Intelligent Movement,3/6/1984,"WEST / NORRIS, SD",43.466669,-101.200005,UAP,Several report(s) / night lights. 2 cops see huge V formation / orbs going [to] overhead low. Silent. Turns going southwest.
Hatch_UDB_14560,Baffling Event Leaves Witnesses in Awe,3/11/1984,"WOLCOTT, CT",41.600002,-72.977781,UAP,2 observer(s). Big silent cylinder/cylindrical object 2' from window / 7' altitude. Stays / 7 minute(s) and away. / MJ#194.
Hatch_UDB_14561,Baffling Event Leaves Witnesses in Awe,3/14/1984,"SVERDLOVSK, RUSSIA",56.833336,60.583336,OTHER,String / 6 orange sausage shapes going [to] over. Change color(s) in unison. No further details.
Hatch_UDB_14562,Baffling Event Leaves Witnesses in Awe,3/20/1984,"LLANO, TX",30.750001,-98.683338,UAP,2+2 observer(s). Photographs / night light = dual cylinder/cigar-shape with tailfins? See reference photographs. Also night lights / 22 Feb. '84.
Hatch_UDB_14563,Baffling Event Leaves Witnesses in Awe,3/21/1984,"I87 / WOODBURY, NY",40.816669,-73.46667,UAP,Trucker. Huge boomerang paces / 5 min. Pure-colored lights. Vanishes.
Hatch_UDB_14564,Silent Aerial Object Displays Unusual Movement,3/21/1984,"CLAXTON, GA",32.161113,-81.905559,UAP,2 / car. 3 12M boomerangs hover low / altitude. 1 going [to] overhead / treetop level. Lights all over/all about.
Hatch_UDB_14565,Baffling Event Leaves Witnesses in Awe,3/25/1984,"PEEKSKILL AND YORKTOWN AND BEDFORD, NY AND MORE/OTHERS",41.283335,-73.900004,OTHER,Mini-wave / deltas. Police swamped / calls.
Hatch_UDB_14566,Silent Aerial Object Displays Unusual Movement,3/25/1984,"YORKTOWN, NY",41.294446,-73.800004,UAP,All stop / Taconic Parkway. Delta/triangle/box-like craft hovers. Going northeast toward(s) Carmel and Connecticut.
Hatch_UDB_14567,Baffling Event Leaves Witnesses in Awe,3/25/1984,"SANTA MONICA, CA",34.050002,-118.483339,OTHER,1 observer. Silent 24cm red fireball going up and down [to] low around car. Lit windows. / MJ#194.
Hatch_UDB_14568,Baffling Event Leaves Witnesses in Awe,3/29/1984,"WEST NOTTINGHAM, NH",43.161113,-71.138892,UAP,1 observer. Silent delta/triangle/box-like craft with 2 headlights passes 50' over car. No further details.
Hatch_UDB_14569,Flying Saucer Formation Overhead,4/1984 (approximate),"PARIS, FR",48.866669,2.35,UAP,1 observer. Black 25M saucer hovers / street. 3 rows / portholes? Observer(s) gets camera. Saucer gone.
Hatch_UDB_14570,Baffling Event Leaves Witnesses in Awe,4/4/1984,"SOUTHWEST / TOPPENISH, WA",46.250002,-120.366672,UAP,3 observer(s). Large silent white sphere exits and re-enters box canyon 2X.
Hatch_UDB_14571,Baffling Event Leaves Witnesses in Awe,4/10/1984,"SOUTH WEST CITY, MO",36.516668,-94.611116,UAP,Farmer / truck. Night lights over farm. 12 min / missing time. Farmer disoriented.
Hatch_UDB_14572,Baffling Event Leaves Witnesses in Awe,4/10/1984,"RHINELANDER, WI",45.650002,-89.400004,UAP,2 / car. Silent cylinder/cigar-shape with windows / low altitude. Turns 360 degrees. Spokes west lights / end.
Hatch_UDB_14573,Silent Aerial Object Displays Unusual Movement,4/13/1984,"GAINESVILLE, FL",29.666668,-82.333337,UAP,2 / boat. Silent ovoid hovers 100M away. Beams cone / light going down / lake. / NURC.
Hatch_UDB_14574,Flying Saucer Formation Overhead,4/14/1984,"LLANGERNYW, WALES",53.183336,-3.683334,UAP,20+observer(s). Fireball and night lights and saucer? Cops and Army all over/all about hills / 15 April. / r81p136.
Hatch_UDB_14575,Baffling Event Leaves Witnesses in Awe,4/17/1984?,"COLUMBUS, OH",39.983335,-82.966671,UAP,1 observer / Tuesday. Large red sphere/orb/globe. Amber lights / edge. Vanishes 80' away / 20' altitude.
Hatch_UDB_14576,Baffling Event Leaves Witnesses in Awe,4/18/1984,"A12 / LAKENHEATH, UK",52.133336,1.3,UAP,Huge rectangle and night lights low / road! Gone 3 days later. Missing time. / r81p136.
Hatch_UDB_14577,Baffling Event Leaves Witnesses in Awe,4/19/1984,AIRPORT / SUFFOLK,52.333336,1.333333,UAP,3 Air Traffic Controllers. Sphere lands / tarmac. Shoots going up / plane lands. / r81p136.
Hatch_UDB_14578,Baffling Event Leaves Witnesses in Awe,4/19/1984,"LLANO, TX",30.766668,-98.683338,UAP,5 observer(s). Huge dome going [to] 60m overhead. Red lights turn / rim. Loud humming. Jet chases?
Hatch_UDB_14579,Baffling Event Leaves Witnesses in Awe,4/19/1984,"LONE GROVE, TX",30.78889,-98.55556,UAP,5 observer(s). Huge dome going [to] over house / 60m altitude. Loud humming. Lights / edge. Jet chases.
Hatch_UDB_14580,Baffling Event Leaves Witnesses in Awe,4/20/1984,"BEAVERTON, OR",45.483336,-122.800006,OTHER,4 / car. Blue night light zaps yellow fireball. Disintegrates. Chases 2nd fireball. / MJ#195.
Hatch_UDB_14581,Flying Saucer Formation Overhead,4/22/1984,"NEAR SALTFLEET, UK",53.416669,0.183333,UAP,4 observer(s). Domed saucer ringed / lights and 2 headlight beams. Hovers / 30M altitude. Quickly going up.
Hatch_UDB_14582,Baffling Event Leaves Witnesses in Awe,4/24/1984,"ALCALDE, NM",36.083335,-106.055561,OTHER,8 separate observer(s) / (seen thru) binoculars. Metallic ovoid maneuvers out and back / 20 minute(s). Light rumble heard.
Hatch_UDB_14583,Baffling Event Leaves Witnesses in Awe,4/24/1984,"CHIMAYO, NM AND MORE/OTHERS",36.000002,-105.927783,UAP,300M cylinder/cigar-shape follows KC135 tanker through U-turn. Separate night lights play. RADAR blips.
Hatch_UDB_14584,Silent Aerial Object Displays Unusual Movement,4/25/1984,"BLAIRGOWRIE, SCOTLAND",56.588892,-3.333333,UAP,Fireball. Odd house-key shape hovers. Psi effects? Military investigation/investigators and flyby.
Hatch_UDB_14585,Baffling Event Leaves Witnesses in Awe,4/25/1984,"DUTCHESS CTY, NY",41.750002,-73.750004,UAP,Many cars stop / I84 near Taconic Parkway exit. 300' object with lights overhead.
Hatch_UDB_14586,Baffling Event Leaves Witnesses in Awe,4/25/1984,"NEAR NAPA, CA",38.316668,-122.283339,UAP,3 / car. 300' and delta/triangle/box-like craft 100' over American Canyon Road / 5 minute(s). Going [to] up canyon. / MJ#195.
Hatch_UDB_14587,Flying Saucer Formation Overhead,4/26/1984,"WEST / MACOMER, ITL",40.266669,8.716667,UAP,2 kids. Small humanoid (or Grey) / woods. Odd helmet. Odd silence! Disk rises going [to] east-northeast.
Hatch_UDB_14588,Baffling Event Leaves Witnesses in Awe,4/26/1984,"SCREVEN AND JESUP, GA",31.483335,-82.016671,UAP,Cops and several separate observer(s). West-shaped object with lights all over/all about. 160kph / low altitude.
Hatch_UDB_14589,Flying Saucer Formation Overhead,4/26/1984,"STANMORE, LONDON, ENGL",51.616669,-0.316667,UAP,Many observer(s). Multicolor saucer fires fireballs at ground. Maneuvers.
Hatch_UDB_14590,Baffling Event Leaves Witnesses in Awe,5/1984,"SANTANA DO ACARAU, BRZ",-3.45,-40.200002,OTHER,Chupa chases and zaps man repeatedly. No lasting effects.
Hatch_UDB_14591,Baffling Event Leaves Witnesses in Awe,5/5/1984,"PIEDMONT, SC",34.700002,-82.466671,OTHER,2 observer(s). Loud pulsing sound. Ovoid 750' altitude. Dogs howl madly. / MJ#195.
Hatch_UDB_14592,Flying Saucer Formation Overhead,5/6/1984,"WILLISTON, FL",29.366668,-82.450004,UAP,Humming. Dogs hide / pens and cry. Area turns red. Saucer 20' overhead. Heat. / MJ#195.
Hatch_UDB_14593,Baffling Event Leaves Witnesses in Awe,5/18/1984,"COLUMBUS, OH AND AREA",40.000002,-82.983337,OTHER,2 separate observer(s). Flash. 12' rocket going quickly west / treetop level 125' away. Unidentified.
Hatch_UDB_14594,Flying Saucer Formation Overhead,5/19/1984,"WILLIAMS, IN",38.800002,-86.650004,UAP,1 observer. Truck-size 3 / 4 disk (1 / 4 missing) over tree. Tingling sensation.
Hatch_UDB_14595,Baffling Event Leaves Witnesses in Awe,5/20/1984,"EATON RAPIDS, MI",42.516669,-84.65556,UAP,Soyuz T10 re-entry. Several observer(s). Slow 300' grey delta/triangle/box-like craft-cylinder/cigar-shape / treetop level!
Hatch_UDB_14596,Baffling Event Leaves Witnesses in Awe,5/20/1984,"LUCKY POINT, IN",38.683335,-87.250004,OTHER,Black triangle stops 75m over car / 1 minute(s). (Satellite re-entry same night.)
Hatch_UDB_14597,Flying Saucer Formation Overhead,5/29/1984,"LAXEY BAY, ISLE / MAN",54.216669,-4.394445,UAP,2 observer(s) only. Large dark saucer going west. 2 strong beams / front. Going quickly northwest. News.
Hatch_UDB_14598,Baffling Event Leaves Witnesses in Awe,5/31/1984,"SOUTH PUTNAM AND WESTCHESTER CO, NY",41.300002,-73.833337,UAP,Triangle / lights with possible fuselage. APRO v32#6 / Giamusso.
Hatch_UDB_14599,Mob Encounters and Attacks Unidentified Beings,6/4/1984,"STAUNTON, VA",38.150002,-79.072226,UAP,2 observer(s). 3M ovoid lights mobile homes. Going west. Going east. Unfolds like a butterfly.
Hatch_UDB_14600,Baffling Event Leaves Witnesses in Awe,6/11/1984,"CHAPPAQUA, NY",41.183335,-73.750004,UAP,Cops and several. Boomerang / night lights over town-hall. On FAA RADAR-later denied!
Hatch_UDB_14601,Baffling Event Leaves Witnesses in Awe,6/13/1984,"NORTH / BRIARCLIFF MANOR, NY",41.155558,-73.827781,UAP,1 / car. Diamond-delta/triangle/box-like craft goes over car / RTE 9A and 133. Structure visible.
Hatch_UDB_14602,Baffling Event Leaves Witnesses in Awe,6/14/1984,"PEEKSKILL, NY",41.272224,-73.927781,UAP,Delta/triangle/box-like craft with lights on all 3 sides. Thin. Cross-members. Center hollow!!
Hatch_UDB_14603,Flying Saucer Formation Overhead,6/14/1984,"INDIAN POINT, NY",41.272224,-73.944448,UAP,Guards. Dark 30' saucer with lights over nuclear reactors / 15 minute(s). Going northeast.
Hatch_UDB_14604,Flying Saucer Formation Overhead,6/15/1984?,EAST / GIBRALTAR,36.000002,-5.416667,UAP,"Russian tanker crew. 24M saucer paces. Rotates. Goes over 2nd ship. International UFO Reporter (CUFOS Group, USA) v18#3."
Hatch_UDB_14605,Baffling Event Leaves Witnesses in Awe,6/21/1984,"HYDE PARK, NY",41.805558,-73.91667,UAP,2 observer(s). Large slow V-shape passes radio tower / 40' altitude. Headlights. Hums.
Hatch_UDB_14606,Formation of Lights Displays Intelligent Movement,6/22/1984,"NEAR MONTROSE, NY",41.250002,-73.933337,UAP,Video taken. Night lights / cross formation. Aero expert rules out aircraft.
Hatch_UDB_14607,Baffling Event Leaves Witnesses in Awe,6/24/1984,"KATONAH, NY",41.261113,-73.683337,UAP,Many eastbound / SR 35. Delta object seen. See Indian Point Nuclear Facility.
Hatch_UDB_14608,Silent Aerial Object Displays Unusual Movement,6/25/1984,"BETHEL, CT",41.366669,-73.400003,UAP,2 observer(s). Delta with lights hovers 20min. Huge compared to airliners.
Hatch_UDB_14609,Silent Aerial Object Displays Unusual Movement,7/1984,"TURKEY CREEK, NSW",-30.333335,142.750007,UAP,200+observer(s). 100M ovoid hovers / roadhouse. Fridge shakes. Blazing lights.
Hatch_UDB_14610,Flying Saucer Formation Overhead,7/5/1984,"CAPE GIRARDEAU, MO",37.300002,-89.516671,UAP,1 / moped. Domed disk hovers / park. Tilts. Orange glow. Vanishes.
Hatch_UDB_14611,Baffling Event Leaves Witnesses in Awe,7/8/1984,"KATTA-KURGAN, UZBEK",39.750002,66.700003,OTHER,80M ovoid going quickly southeast lands / vineyard. Vines affected. Traces.
Hatch_UDB_14612,Flying Saucer Formation Overhead,7/12/1984,"NEAR WEST POINT, NY",41.388891,-73.96667,UAP,Thousands / observer(s). Huge object responds to flashing light. 7 UFO's / wide area.
Hatch_UDB_14613,Baffling Event Leaves Witnesses in Awe,7/15/1984,"GREENS BEACH, TASM",-41.083335,146.750007,OTHER,3 observer(s). Cylinder/cigar-shape maneuvers back and forth / low altitude. Blows steam cover. Going south.
Hatch_UDB_14614,Baffling Event Leaves Witnesses in Awe,7/15/1984,"NORTHWEST / DETROIT, ME",44.833335,-69.16667,UAP,2 / car. Silent 747-size delta/triangle/box-like craft swoops going down. 180-turn. Paces car / 2 minute(s). Vanishes.
Hatch_UDB_14615,Baffling Event Leaves Witnesses in Awe,7/19/1984,"NEAR POUND RIDGE, NY",41.188891,-73.577781,OTHER,Several observer(s). Slow boomerang low over road. Faint humming. Going north turns going west.
Hatch_UDB_14616,Silent Aerial Object Displays Unusual Movement,7/24/1984,"INDIAN PT. REACTOR, NY",41.233335,-73.96667,UAP,Very large delta/triangle/box-like craft hovers 300' over active vent. Big coverup. / r1p140.
Hatch_UDB_14617,Baffling Event Leaves Witnesses in Awe,7/26/1984,"(NORTHERN), MI",44.500002,-84.000004,UAP,3 airliners and ground observer(s). 3 50M metallic orbs pass 747. Luminous/glowing trails. / r150.
Hatch_UDB_14618,Baffling Event Leaves Witnesses in Awe,7/27/1984,NORTH PACIFIC,47.083336,161.000008,UAP,Northwest orient 747 crew. Luminous hemisphere at 45k-90k' altitude. No further details. / R. Haines files.
Hatch_UDB_14619,Baffling Event Leaves Witnesses in Awe,7/27/1984,"NEAR CLARION, PA",41.200002,-79.41667,UAP,2 observer(s). 15M cylinder/cylindrical object paces Lear jet backwards--flames / front!
Hatch_UDB_14620,Baffling Event Leaves Witnesses in Awe,7/30/1984,"LESSLIE, SC",34.888891,-80.955559,UAP,2 / farm. 18M cylinder/cigar-shape follows fence / pasture. Light whirr. Lights / side. Traces.
Hatch_UDB_14621,Baffling Event Leaves Witnesses in Awe,8/1984,"SANTANA DO ACARAU, BRZ",-3.45,-40.216669,OTHER,Woman with cigarette chased / Chupa twice. No injuries.
Hatch_UDB_14622,Baffling Event Leaves Witnesses in Awe,8/7/1984,"OSSINING, NY",41.161113,-73.844448,UAP,Lady. Diamond-shape going [to] over house. Red and white lights / sides. No further details.
